AwayScore,CompType,Date,GameDes,GameID,Home,HomeScore,OU,Spread,Visitor,away3PA,away3PM,away3PP,awayAST,awayBLK,awayDREB,awayFGA,awayFGM,awayFGP,awayFTA,awayFTM,awayFTP,awayLARGESTLEAD,awayMin,awayOREB,awayPF,awayPTS,awayPTS2NDCHANCE,awayPTSFB,awayPTSOFFTOV,awayPTSPAINT,awayREB,awaySTL,awayTOV,awayTeam,home3PA,home3PM,home3PP,homeAST,homeBLK,homeDREB,homeFGA,homeFGM,homeFGP,homeFTA,homeFTM,homeFTP,homeLARGESTLEAD,homeMin,homeOREB,homePF,homePTS,homePTS2NDCHANCE,homePTSFB,homePTSOFFTOV,homePTSPAINT,homeREB,homeSTL,homeTOV,homeTeam,season
101.0,Regular Season,2015-12-13,Minnesota at Phoenix,21500353,Phoenix,108.0,209.5,-5.5,Minnesota,19.0,8.0,0.421,22.0,4.0,29.0,73.0,33.0,0.452,34.0,27.0,0.794,21.0,240:00,9.0,26.0,101.0,6.0,14.0,10.0,46.0,38.0,7.0,24.0,Minnesota,30.0,10.0,0.333,28.0,8.0,26.0,87.0,39.0,0.448,24.0,20.0,0.833,6.0,240:00,12.0,26.0,108.0,14.0,15.0,43.0,48.0,38.0,16.0,14.0,Phoenix,2015-16
97.0,Regular Season,2015-12-13,Memphis at Miami,21500354,Miami,100.0,189.0,-3.0,Memphis,19.0,7.0,0.368,23.0,3.0,28.0,77.0,40.0,0.519,14.0,10.0,0.714,16.0,240:00,5.0,21.0,97.0,8.0,14.0,18.0,46.0,33.0,10.0,13.0,Memphis,22.0,7.0,0.318,18.0,1.0,28.0,77.0,37.0,0.481,23.0,19.0,0.826,5.0,240:00,7.0,15.0,100.0,14.0,6.0,13.0,48.0,35.0,9.0,10.0,Miami,2015-16
76.0,Regular Season,2015-12-13,Philadelphia at Toronto,21500355,Toronto,96.0,192.5,-11.5,Philadelphia,28.0,10.0,0.357,18.0,9.0,37.0,84.0,28.0,0.333,14.0,10.0,0.714,20.0,240:00,15.0,20.0,76.0,6.0,14.0,9.0,34.0,52.0,1.0,22.0,Philadelphia,22.0,7.0,0.318,14.0,9.0,33.0,78.0,32.0,0.41,34.0,25.0,0.735,8.0,240:00,8.0,15.0,96.0,11.0,3.0,28.0,30.0,41.0,11.0,8.0,Toronto,2015-16
98.0,Regular Season,2015-12-13,Utah at Oklahoma City,21500356,Oklahoma City,104.0,203.5,-9.0,Utah,22.0,8.0,0.364,14.0,2.0,28.0,94.0,39.0,0.415,20.0,12.0,0.6,8.0,265:00,16.0,24.0,98.0,4.0,25.0,16.0,30.0,44.0,6.0,11.0,Utah,21.0,7.0,0.333,18.0,13.0,34.0,79.0,35.0,0.443,30.0,27.0,0.9,16.0,265:00,8.0,18.0,104.0,15.0,9.0,21.0,38.0,42.0,7.0,10.0,Oklahoma City,2015-16
90.0,Regular Season,2015-12-14,Toronto at Indiana,21500357,Indiana,106.0,200.0,-4.5,Toronto,28.0,10.0,0.357,10.0,6.0,30.0,79.0,29.0,0.367,26.0,22.0,0.846,25.0,240:00,15.0,21.0,90.0,11.0,14.0,20.0,48.0,45.0,9.0,18.0,Toronto,22.0,10.0,0.455,14.0,3.0,34.0,86.0,41.0,0.477,16.0,14.0,0.875,21.0,240:00,10.0,21.0,106.0,12.0,3.0,22.0,20.0,44.0,8.0,14.0,Indiana,2015-16
105.0,Regular Season,2015-12-14,Orlando at Brooklyn,21500358,Brooklyn,82.0,197.5,3.5,Orlando,21.0,9.0,0.429,24.0,3.0,36.0,76.0,41.0,0.539,20.0,14.0,0.7,4.0,240:00,7.0,18.0,105.0,6.0,15.0,17.0,38.0,43.0,12.0,16.0,Orlando,19.0,7.0,0.368,23.0,0.0,30.0,80.0,31.0,0.388,16.0,13.0,0.813,26.0,240:00,9.0,19.0,82.0,8.0,8.0,22.0,42.0,39.0,5.0,17.0,Brooklyn,2015-16
105.0,Regular Season,2015-12-14,L.A. Clippers at Detroit,21500359,Detroit,103.0,204.5,2.0,L.A. Clippers,19.0,6.0,0.316,29.0,4.0,29.0,97.0,44.0,0.454,15.0,11.0,0.733,13.0,265:00,10.0,22.0,105.0,9.0,9.0,13.0,36.0,39.0,9.0,10.0,L.A. Clippers,19.0,6.0,0.316,17.0,0.0,39.0,89.0,37.0,0.416,31.0,23.0,0.742,6.0,265:00,15.0,21.0,103.0,19.0,8.0,11.0,44.0,54.0,8.0,18.0,Detroit,2015-16
100.0,Regular Season,2015-12-14,Miami at Atlanta,21500360,Atlanta,88.0,192.5,-6.0,Miami,16.0,7.0,0.438,26.0,5.0,39.0,89.0,40.0,0.449,15.0,13.0,0.867,5.0,240:00,15.0,16.0,100.0,6.0,9.0,11.0,40.0,54.0,6.0,15.0,Miami,33.0,8.0,0.242,25.0,4.0,30.0,84.0,33.0,0.393,15.0,14.0,0.933,18.0,240:00,7.0,21.0,88.0,13.0,12.0,17.0,40.0,37.0,7.0,14.0,Atlanta,2015-16
96.0,Regular Season,2015-12-14,Philadelphia at Chicago,21500361,Chicago,115.0,195.0,-13.5,Philadelphia,31.0,11.0,0.355,19.0,8.0,27.0,92.0,38.0,0.413,13.0,9.0,0.692,28.0,240:00,9.0,17.0,96.0,11.0,11.0,13.0,48.0,36.0,6.0,11.0,Philadelphia,22.0,8.0,0.364,28.0,8.0,43.0,85.0,43.0,0.506,26.0,21.0,0.808,5.0,240:00,10.0,15.0,115.0,13.0,5.0,20.0,40.0,53.0,7.0,13.0,Chicago,2015-16
95.0,Regular Season,2015-12-14,Washington at Memphis,21500362,Memphis,112.0,200.0,-3.0,Washington,24.0,9.0,0.375,22.0,3.0,26.0,86.0,37.0,0.43,20.0,12.0,0.6,23.0,240:00,10.0,13.0,95.0,8.0,13.0,10.0,46.0,36.0,9.0,14.0,Washington,15.0,10.0,0.667,26.0,5.0,33.0,78.0,44.0,0.564,15.0,14.0,0.933,1.0,240:00,6.0,18.0,112.0,7.0,12.0,18.0,36.0,39.0,8.0,17.0,Memphis,2015-16
94.0,Regular Season,2015-12-14,Phoenix at Dallas,21500363,Dallas,104.0,208.5,-4.0,Phoenix,25.0,9.0,0.36,19.0,5.0,35.0,80.0,33.0,0.413,27.0,19.0,0.704,23.0,240:00,12.0,23.0,94.0,4.0,14.0,18.0,38.0,47.0,9.0,16.0,Phoenix,32.0,12.0,0.375,17.0,1.0,36.0,77.0,38.0,0.494,21.0,16.0,0.762,1.0,240:00,5.0,22.0,104.0,17.0,26.0,14.0,30.0,41.0,12.0,16.0,Dallas,2015-16
81.0,Regular Season,2015-12-14,Utah at San Antonio,21500364,San Antonio,118.0,186.5,-12.5,Utah,11.0,3.0,0.273,18.0,3.0,25.0,79.0,32.0,0.405,17.0,14.0,0.824,46.0,240:00,7.0,23.0,81.0,18.0,21.0,8.0,40.0,32.0,8.0,11.0,Utah,21.0,9.0,0.429,24.0,2.0,39.0,75.0,42.0,0.56,27.0,25.0,0.926,0.0,240:00,9.0,17.0,118.0,5.0,12.0,18.0,38.0,48.0,6.0,11.0,San Antonio,2015-16
108.0,Regular Season,2015-12-14,Houston at Denver,21500365,Denver,114.0,209.5,4.0,Houston,40.0,18.0,0.45,26.0,1.0,21.0,87.0,41.0,0.471,11.0,8.0,0.727,16.0,240:00,5.0,22.0,108.0,21.0,24.0,31.0,62.0,26.0,14.0,11.0,Houston,25.0,8.0,0.32,26.0,5.0,37.0,82.0,42.0,0.512,25.0,22.0,0.88,10.0,240:00,15.0,15.0,114.0,13.0,17.0,13.0,36.0,52.0,8.0,18.0,Denver,2015-16
101.0,Regular Season,2015-12-14,New Orleans at Portland,21500366,Portland,105.0,211.0,-3.0,New Orleans,25.0,8.0,0.32,15.0,9.0,36.0,82.0,36.0,0.439,27.0,21.0,0.778,13.0,240:00,5.0,22.0,101.0,8.0,6.0,8.0,30.0,41.0,9.0,9.0,New Orleans,32.0,13.0,0.406,28.0,5.0,40.0,81.0,35.0,0.432,29.0,22.0,0.759,9.0,240:00,10.0,21.0,105.0,4.0,9.0,11.0,48.0,50.0,7.0,15.0,Portland,2015-16
89.0,Regular Season,2015-12-15,Cleveland at Boston,21500367,Boston,77.0,202.5,1.0,Cleveland,23.0,8.0,0.348,17.0,7.0,40.0,78.0,36.0,0.462,10.0,9.0,0.9,6.0,240:00,6.0,17.0,89.0,11.0,9.0,14.0,24.0,46.0,5.0,14.0,Cleveland,32.0,9.0,0.281,18.0,6.0,29.0,87.0,28.0,0.322,14.0,12.0,0.857,15.0,240:00,12.0,11.0,77.0,3.0,4.0,11.0,44.0,41.0,6.0,10.0,Boston,2015-16
112.0,Regular Season,2015-12-15,Denver at Minnesota,21500368,Minnesota,100.0,203.0,-6.0,Denver,18.0,10.0,0.556,24.0,6.0,29.0,73.0,41.0,0.562,27.0,20.0,0.741,3.0,240:00,10.0,26.0,112.0,11.0,6.0,18.0,40.0,39.0,9.0,14.0,Denver,10.0,4.0,0.4,21.0,6.0,21.0,77.0,36.0,0.468,31.0,24.0,0.774,17.0,240:00,10.0,24.0,100.0,8.0,7.0,10.0,40.0,31.0,6.0,9.0,Minnesota,2015-16
97.0,Regular Season,2015-12-15,Houston at Sacramento,21500369,Sacramento,107.0,222.0,-2.5,Houston,39.0,12.0,0.308,22.0,3.0,29.0,82.0,34.0,0.415,23.0,17.0,0.739,16.0,240:00,7.0,28.0,97.0,12.0,21.0,29.0,50.0,36.0,17.0,21.0,Houston,24.0,11.0,0.458,25.0,3.0,38.0,75.0,38.0,0.507,29.0,20.0,0.69,6.0,240:00,9.0,19.0,107.0,8.0,22.0,25.0,40.0,47.0,13.0,28.0,Sacramento,2015-16
95.0,Regular Season,2015-12-15,Milwaukee at L.A. Lakers,21500370,L.A. Lakers,113.0,198.5,3.5,Milwaukee,13.0,4.0,0.308,23.0,7.0,26.0,85.0,40.0,0.471,20.0,11.0,0.55,22.0,240:00,12.0,20.0,95.0,29.0,15.0,19.0,44.0,38.0,7.0,11.0,Milwaukee,27.0,10.0,0.37,26.0,3.0,34.0,89.0,41.0,0.461,25.0,21.0,0.84,3.0,240:00,18.0,18.0,113.0,18.0,11.0,13.0,48.0,52.0,7.0,14.0,L.A. Lakers,2015-16
81.0,Regular Season,2015-12-16,Dallas at Indiana,21500371,Indiana,107.0,207.5,-4.5,Dallas,33.0,8.0,0.242,16.0,3.0,36.0,90.0,33.0,0.367,10.0,7.0,0.7,26.0,240:00,11.0,16.0,81.0,8.0,20.0,5.0,46.0,47.0,2.0,11.0,Dallas,29.0,11.0,0.379,28.0,4.0,42.0,89.0,43.0,0.483,17.0,10.0,0.588,7.0,240:00,5.0,17.0,107.0,12.0,3.0,17.0,32.0,47.0,9.0,8.0,Indiana,2015-16
98.0,Regular Season,2015-12-16,Charlotte at Orlando,21500372,Orlando,113.0,198.0,1.0,Charlotte,34.0,14.0,0.412,23.0,3.0,26.0,79.0,36.0,0.456,15.0,12.0,0.8,1.0,240:00,7.0,19.0,98.0,3.0,10.0,25.0,30.0,33.0,12.0,16.0,Charlotte,24.0,14.0,0.583,28.0,4.0,36.0,77.0,43.0,0.558,15.0,13.0,0.867,25.0,240:00,4.0,15.0,113.0,10.0,12.0,20.0,34.0,40.0,12.0,17.0,Orlando,2015-16
104.0,Regular Season,2015-12-16,Miami at Brooklyn,21500373,Brooklyn,98.0,192.0,5.0,Miami,21.0,7.0,0.333,16.0,6.0,37.0,75.0,40.0,0.533,24.0,17.0,0.708,11.0,240:00,8.0,13.0,104.0,14.0,11.0,9.0,46.0,45.0,4.0,12.0,Miami,16.0,4.0,0.25,24.0,3.0,25.0,89.0,42.0,0.472,14.0,10.0,0.714,10.0,240:00,10.0,18.0,98.0,13.0,2.0,13.0,38.0,35.0,6.0,6.0,Brooklyn,2015-16
116.0,Regular Season,2015-12-16,Boston at Detroit,21500374,Detroit,119.0,198.5,-2.5,Boston,25.0,10.0,0.4,17.0,2.0,34.0,89.0,43.0,0.483,24.0,20.0,0.833,14.0,240:00,10.0,35.0,116.0,13.0,9.0,13.0,36.0,44.0,4.0,18.0,Boston,21.0,11.0,0.524,13.0,4.0,29.0,78.0,38.0,0.487,43.0,32.0,0.744,8.0,240:00,7.0,22.0,119.0,20.0,8.0,23.0,52.0,36.0,5.0,11.0,Detroit,2015-16
102.0,Regular Season,2015-12-16,Minnesota at New York,21500375,New York,107.0,199.0,-4.5,Minnesota,21.0,4.0,0.19,21.0,2.0,34.0,101.0,42.0,0.416,14.0,14.0,1.0,22.0,240:00,16.0,23.0,102.0,16.0,3.0,14.0,28.0,50.0,12.0,7.0,Minnesota,21.0,8.0,0.381,28.0,10.0,36.0,85.0,37.0,0.435,30.0,25.0,0.833,3.0,240:00,14.0,17.0,107.0,22.0,12.0,9.0,46.0,50.0,2.0,14.0,New York,2015-16
106.0,Regular Season,2015-12-16,Philadelphia at Atlanta,21500376,Atlanta,127.0,199.0,-13.5,Philadelphia,26.0,12.0,0.462,20.0,2.0,25.0,75.0,39.0,0.52,24.0,16.0,0.667,27.0,240:00,7.0,21.0,106.0,6.0,14.0,20.0,58.0,32.0,5.0,22.0,Philadelphia,21.0,10.0,0.476,32.0,7.0,23.0,78.0,48.0,0.615,24.0,21.0,0.875,0.0,240:00,2.0,21.0,127.0,12.0,10.0,30.0,42.0,25.0,11.0,12.0,Atlanta,2015-16
85.0,Regular Season,2015-12-16,Memphis at Chicago,21500377,Chicago,98.0,194.5,-4.0,Memphis,19.0,5.0,0.263,27.0,5.0,36.0,76.0,32.0,0.421,28.0,16.0,0.571,13.0,240:00,5.0,20.0,85.0,14.0,13.0,16.0,46.0,41.0,6.0,13.0,Memphis,24.0,9.0,0.375,22.0,6.0,36.0,86.0,38.0,0.442,19.0,13.0,0.684,4.0,240:00,9.0,17.0,98.0,7.0,12.0,17.0,36.0,45.0,5.0,14.0,Chicago,2015-16
90.0,Regular Season,2015-12-16,Portland at Oklahoma City,21500378,Oklahoma City,106.0,207.5,-10.0,Portland,26.0,11.0,0.423,13.0,3.0,30.0,92.0,32.0,0.348,18.0,15.0,0.833,5.0,240:00,17.0,28.0,90.0,16.0,8.0,25.0,34.0,47.0,6.0,18.0,Portland,14.0,2.0,0.143,13.0,8.0,37.0,79.0,38.0,0.481,37.0,28.0,0.757,25.0,240:00,14.0,20.0,106.0,14.0,16.0,20.0,48.0,51.0,6.0,18.0,Oklahoma City,2015-16
95.0,Regular Season,2015-12-16,Washington at San Antonio,21500379,San Antonio,114.0,198.0,-13.0,Washington,15.0,3.0,0.2,22.0,4.0,28.0,84.0,35.0,0.417,25.0,22.0,0.88,22.0,240:00,10.0,18.0,95.0,17.0,15.0,12.0,48.0,38.0,6.0,12.0,Washington,22.0,8.0,0.364,29.0,9.0,35.0,83.0,44.0,0.53,23.0,18.0,0.783,7.0,240:00,8.0,21.0,114.0,6.0,19.0,9.0,40.0,43.0,10.0,11.0,San Antonio,2015-16
104.0,Regular Season,2015-12-16,New Orleans at Utah,21500380,Utah,94.0,200.5,-3.5,New Orleans,21.0,10.0,0.476,14.0,2.0,28.0,73.0,34.0,0.466,28.0,26.0,0.929,8.0,240:00,8.0,24.0,104.0,7.0,6.0,13.0,34.0,36.0,9.0,10.0,New Orleans,20.0,7.0,0.35,17.0,4.0,29.0,67.0,32.0,0.478,29.0,23.0,0.793,10.0,240:00,5.0,20.0,94.0,4.0,8.0,15.0,32.0,34.0,4.0,12.0,Utah,2015-16
103.0,Regular Season,2015-12-16,Phoenix at Golden State,21500381,Golden State,128.0,219.0,-12.0,Phoenix,22.0,5.0,0.227,28.0,4.0,34.0,91.0,41.0,0.451,18.0,16.0,0.889,41.0,240:00,7.0,20.0,103.0,4.0,32.0,15.0,52.0,41.0,11.0,20.0,Phoenix,32.0,15.0,0.469,32.0,4.0,40.0,88.0,46.0,0.523,27.0,21.0,0.778,7.0,240:00,9.0,17.0,128.0,14.0,20.0,29.0,42.0,49.0,12.0,17.0,Golden State,2015-16
90.0,Regular Season,2015-12-16,Milwaukee at L.A. Clippers,21500382,L.A. Clippers,103.0,197.5,-11.0,Milwaukee,16.0,5.0,0.313,21.0,6.0,26.0,88.0,38.0,0.432,11.0,9.0,0.818,15.0,240:00,15.0,21.0,90.0,18.0,5.0,21.0,38.0,41.0,9.0,11.0,Milwaukee,21.0,11.0,0.524,25.0,4.0,30.0,75.0,36.0,0.48,24.0,20.0,0.833,6.0,240:00,10.0,10.0,103.0,20.0,13.0,15.0,54.0,40.0,7.0,14.0,L.A. Clippers,2015-16
99.0,Regular Season,2015-12-17,Toronto at Charlotte,21500383,Charlotte,109.0,194.5,2.5,Toronto,39.0,9.0,0.231,18.0,10.0,37.0,97.0,35.0,0.361,28.0,20.0,0.714,2.0,265:00,9.0,22.0,99.0,8.0,6.0,11.0,36.0,46.0,7.0,8.0,Toronto,29.0,10.0,0.345,23.0,9.0,45.0,85.0,37.0,0.435,31.0,25.0,0.806,16.0,265:00,6.0,23.0,109.0,8.0,8.0,14.0,42.0,51.0,5.0,13.0,Charlotte,2015-16
100.0,Regular Season,2015-12-17,Oklahoma City at Cleveland,21500384,Cleveland,104.0,203.0,-2.0,Oklahoma City,20.0,6.0,0.3,23.0,7.0,27.0,74.0,35.0,0.473,28.0,24.0,0.857,12.0,240:00,9.0,20.0,100.0,18.0,8.0,26.0,50.0,36.0,7.0,12.0,Oklahoma City,29.0,12.0,0.414,29.0,1.0,26.0,88.0,41.0,0.466,13.0,10.0,0.769,12.0,240:00,16.0,22.0,104.0,12.0,10.0,11.0,36.0,42.0,6.0,16.0,Cleveland,2015-16
107.0,Regular Season,2015-12-17,Houston at L.A. Lakers,21500385,L.A. Lakers,87.0,215.0,6.5,Houston,31.0,12.0,0.387,22.0,8.0,31.0,88.0,34.0,0.386,42.0,27.0,0.643,0.0,240:00,23.0,17.0,107.0,12.0,7.0,14.0,54.0,54.0,9.0,13.0,Houston,24.0,5.0,0.208,22.0,5.0,33.0,84.0,36.0,0.429,18.0,10.0,0.556,20.0,240:00,13.0,27.0,87.0,28.0,24.0,17.0,36.0,46.0,5.0,14.0,L.A. Lakers,2015-16
97.0,Regular Season,2015-12-18,Brooklyn at Indiana,21500386,Indiana,104.0,207.0,-10.0,Brooklyn,16.0,8.0,0.5,18.0,6.0,33.0,86.0,36.0,0.419,17.0,17.0,1.0,12.0,240:00,9.0,21.0,97.0,19.0,14.0,10.0,46.0,42.0,7.0,12.0,Brooklyn,28.0,7.0,0.25,17.0,4.0,38.0,89.0,37.0,0.416,26.0,23.0,0.885,7.0,240:00,14.0,15.0,104.0,4.0,13.0,18.0,38.0,52.0,4.0,11.0,Indiana,2015-16
94.0,Regular Season,2015-12-18,Portland at Orlando,21500387,Orlando,102.0,201.0,-4.5,Portland,32.0,11.0,0.344,21.0,2.0,35.0,73.0,32.0,0.438,26.0,19.0,0.731,14.0,240:00,7.0,23.0,94.0,17.0,15.0,10.0,52.0,42.0,3.0,19.0,Portland,15.0,2.0,0.133,19.0,5.0,35.0,84.0,39.0,0.464,31.0,22.0,0.71,6.0,240:00,13.0,18.0,102.0,11.0,7.0,23.0,18.0,48.0,11.0,13.0,Orlando,2015-16
107.0,Regular Season,2015-12-18,New York at Philadelphia,21500388,Philadelphia,97.0,196.0,6.0,New York,19.0,6.0,0.316,24.0,6.0,35.0,85.0,40.0,0.471,28.0,21.0,0.75,4.0,240:00,14.0,19.0,107.0,12.0,14.0,18.0,56.0,49.0,8.0,15.0,New York,24.0,6.0,0.25,15.0,5.0,32.0,77.0,37.0,0.481,30.0,17.0,0.567,30.0,240:00,4.0,22.0,97.0,18.0,13.0,17.0,46.0,36.0,7.0,15.0,Philadelphia,2015-16
109.0,Regular Season,2015-12-18,Atlanta at Boston,21500389,Boston,101.0,206.5,-3.5,Atlanta,20.0,4.0,0.2,23.0,4.0,33.0,88.0,41.0,0.466,29.0,23.0,0.793,10.0,240:00,9.0,28.0,109.0,9.0,10.0,18.0,36.0,42.0,11.0,12.0,Atlanta,23.0,10.0,0.435,19.0,2.0,37.0,77.0,34.0,0.442,31.0,23.0,0.742,10.0,240:00,6.0,25.0,101.0,16.0,16.0,14.0,68.0,43.0,5.0,21.0,Boston,2015-16
108.0,Regular Season,2015-12-18,Toronto at Miami,21500390,Miami,94.0,187.0,-4.5,Toronto,21.0,8.0,0.381,18.0,5.0,32.0,80.0,41.0,0.513,22.0,18.0,0.818,11.0,240:00,6.0,12.0,108.0,9.0,13.0,21.0,34.0,38.0,11.0,7.0,Toronto,25.0,9.0,0.36,19.0,6.0,30.0,74.0,35.0,0.473,17.0,15.0,0.882,14.0,240:00,4.0,19.0,94.0,11.0,15.0,13.0,48.0,34.0,4.0,13.0,Miami,2015-16
147.0,Regular Season,2015-12-18,Detroit at Chicago,21500391,Chicago,144.0,197.0,-5.0,Detroit,29.0,8.0,0.276,28.0,4.0,45.0,124.0,56.0,0.452,46.0,27.0,0.587,7.0,340:00,19.0,35.0,147.0,17.0,17.0,11.0,64.0,64.0,7.0,11.0,Detroit,22.0,5.0,0.227,21.0,9.0,42.0,120.0,50.0,0.417,44.0,39.0,0.886,8.0,340:00,20.0,35.0,144.0,20.0,7.0,13.0,68.0,62.0,5.0,16.0,Chicago,2015-16
95.0,Regular Season,2015-12-18,Sacramento at Minnesota,21500392,Minnesota,99.0,213.5,2.5,Sacramento,23.0,7.0,0.304,22.0,2.0,23.0,81.0,38.0,0.469,17.0,12.0,0.706,14.0,240:00,8.0,19.0,95.0,16.0,12.0,17.0,46.0,31.0,10.0,12.0,Sacramento,18.0,6.0,0.333,25.0,6.0,35.0,82.0,39.0,0.476,16.0,15.0,0.938,2.0,240:00,14.0,19.0,99.0,7.0,15.0,12.0,54.0,49.0,2.0,18.0,Minnesota,2015-16
107.0,Regular Season,2015-12-18,L.A. Clippers at San Antonio,21500393,San Antonio,115.0,195.5,-7.5,L.A. Clippers,24.0,10.0,0.417,23.0,8.0,31.0,72.0,36.0,0.5,40.0,25.0,0.625,8.0,240:00,6.0,22.0,107.0,17.0,8.0,7.0,40.0,37.0,6.0,10.0,L.A. Clippers,19.0,10.0,0.526,25.0,4.0,34.0,87.0,43.0,0.494,24.0,19.0,0.792,7.0,240:00,10.0,30.0,115.0,11.0,12.0,12.0,26.0,44.0,7.0,8.0,San Antonio,2015-16
88.0,Regular Season,2015-12-18,Memphis at Dallas,21500394,Dallas,97.0,197.0,-2.5,Memphis,17.0,6.0,0.353,13.0,3.0,29.0,80.0,30.0,0.375,24.0,22.0,0.917,18.0,240:00,10.0,19.0,88.0,10.0,19.0,21.0,34.0,39.0,11.0,12.0,Memphis,29.0,10.0,0.345,27.0,4.0,39.0,78.0,34.0,0.436,21.0,19.0,0.905,10.0,240:00,11.0,17.0,97.0,9.0,16.0,16.0,32.0,50.0,7.0,19.0,Dallas,2015-16
88.0,Regular Season,2015-12-18,Denver at Utah,21500395,Utah,97.0,194.0,-5.5,Denver,28.0,6.0,0.214,15.0,4.0,29.0,79.0,31.0,0.392,25.0,20.0,0.8,11.0,240:00,15.0,20.0,88.0,8.0,8.0,13.0,32.0,44.0,10.0,14.0,Denver,25.0,10.0,0.4,15.0,1.0,34.0,73.0,34.0,0.466,25.0,19.0,0.76,5.0,240:00,5.0,19.0,97.0,13.0,5.0,14.0,42.0,39.0,8.0,14.0,Utah,2015-16
88.0,Regular Season,2015-12-18,New Orleans at Phoenix,21500396,Phoenix,104.0,213.5,-3.0,New Orleans,22.0,4.0,0.182,13.0,7.0,26.0,71.0,26.0,0.366,38.0,32.0,0.842,17.0,240:00,10.0,23.0,88.0,21.0,13.0,16.0,52.0,36.0,8.0,21.0,New Orleans,16.0,6.0,0.375,22.0,2.0,33.0,84.0,44.0,0.524,17.0,10.0,0.588,5.0,240:00,12.0,27.0,104.0,8.0,16.0,20.0,34.0,45.0,10.0,19.0,Phoenix,2015-16
112.0,Regular Season,2015-12-18,Milwaukee at Golden State,21500397,Golden State,121.0,210.5,-19.0,Milwaukee,18.0,4.0,0.222,25.0,7.0,27.0,91.0,42.0,0.462,28.0,24.0,0.857,9.0,240:00,14.0,29.0,112.0,18.0,23.0,19.0,58.0,41.0,6.0,16.0,Milwaukee,26.0,9.0,0.346,31.0,4.0,31.0,87.0,42.0,0.483,37.0,28.0,0.757,15.0,240:00,15.0,22.0,121.0,14.0,15.0,18.0,58.0,46.0,7.0,15.0,Golden State,2015-16
78.0,Regular Season,2015-12-19,L.A. Lakers at Oklahoma City,21500398,Oklahoma City,118.0,208.0,-16.0,L.A. Lakers,28.0,8.0,0.286,14.0,2.0,24.0,86.0,30.0,0.349,17.0,10.0,0.588,46.0,240:00,8.0,20.0,78.0,15.0,14.0,5.0,50.0,32.0,10.0,14.0,L.A. Lakers,19.0,9.0,0.474,28.0,3.0,44.0,84.0,46.0,0.548,25.0,17.0,0.68,3.0,240:00,12.0,14.0,118.0,6.0,7.0,12.0,26.0,56.0,6.0,15.0,Oklahoma City,2015-16
101.0,Regular Season,2015-12-19,Charlotte at Washington,21500399,Washington,109.0,206.0,1.5,Charlotte,33.0,10.0,0.303,23.0,4.0,33.0,93.0,39.0,0.419,16.0,13.0,0.813,4.0,240:00,18.0,20.0,101.0,19.0,8.0,30.0,50.0,51.0,8.0,17.0,Charlotte,20.0,9.0,0.45,26.0,4.0,33.0,79.0,40.0,0.506,23.0,20.0,0.87,15.0,240:00,5.0,14.0,109.0,6.0,18.0,14.0,40.0,38.0,10.0,14.0,Washington,2015-16
91.0,Regular Season,2015-12-19,Chicago at New York,21500400,New York,107.0,194.5,-2.0,Chicago,21.0,5.0,0.238,17.0,1.0,29.0,94.0,37.0,0.394,17.0,12.0,0.706,22.0,240:00,18.0,20.0,91.0,11.0,20.0,17.0,46.0,47.0,7.0,13.0,Chicago,20.0,5.0,0.25,19.0,2.0,33.0,82.0,41.0,0.5,24.0,20.0,0.833,10.0,240:00,10.0,15.0,107.0,23.0,4.0,12.0,48.0,43.0,6.0,11.0,New York,2015-16
97.0,Regular Season,2015-12-19,L.A. Clippers at Houston,21500401,Houston,107.0,213.0,2.5,L.A. Clippers,38.0,11.0,0.289,21.0,6.0,31.0,86.0,34.0,0.395,29.0,18.0,0.621,26.0,240:00,7.0,36.0,97.0,13.0,13.0,16.0,50.0,38.0,10.0,12.0,L.A. Clippers,25.0,8.0,0.32,22.0,7.0,42.0,76.0,34.0,0.447,49.0,31.0,0.633,1.0,240:00,13.0,29.0,107.0,13.0,13.0,8.0,36.0,55.0,7.0,15.0,Houston,2015-16
84.0,Regular Season,2015-12-19,Indiana at Memphis,21500402,Memphis,96.0,200.0,1.0,Indiana,28.0,5.0,0.179,12.0,2.0,32.0,77.0,30.0,0.39,25.0,19.0,0.76,14.0,240:00,13.0,20.0,84.0,9.0,9.0,10.0,44.0,45.0,8.0,17.0,Indiana,19.0,5.0,0.263,21.0,6.0,37.0,83.0,37.0,0.446,21.0,17.0,0.81,2.0,240:00,9.0,20.0,96.0,8.0,11.0,25.0,34.0,46.0,9.0,9.0,Memphis,2015-16
100.0,Regular Season,2015-12-20,Minnesota at Brooklyn,21500403,Brooklyn,85.0,202.0,1.5,Minnesota,12.0,3.0,0.25,29.0,5.0,39.0,80.0,38.0,0.475,24.0,21.0,0.875,20.0,240:00,7.0,21.0,100.0,2.0,17.0,10.0,48.0,46.0,12.0,13.0,Minnesota,21.0,5.0,0.238,26.0,2.0,33.0,78.0,32.0,0.41,20.0,16.0,0.8,2.0,240:00,6.0,20.0,85.0,6.0,10.0,19.0,42.0,39.0,7.0,14.0,Brooklyn,2015-16
